date,total_trips,percentage_within_15min,percentage_15_to_30min,percentage_above30min,percentage_Customer,percentage_Subscriber,percentage_Female,percentage_Male
2020-12-05,28455,0.6857494289228606,0.2281848532771042,0.08606571780003515,0.12078720787207872,0.8792127921279212,0.29249692496924967,0.7075030750307503
2020-12-06,36235,0.6587553470401546,0.24020974196219125,0.1010349109976542,0.12407892921208775,0.8759210707879123,0.3239133434524631,0.676086656547537
2020-12-07,38785,0.7150702591207941,0.21701688797215418,0.0679128529070517,0.07257960551759701,0.927420394482403,0.29168492974087923,0.7083150702591208
2020-12-08,38509,0.7201693110701395,0.21407982549533874,0.0657508634345218,0.0694642810771508,0.9305357189228493,0.28795865901477574,0.7120413409852242
2020-12-09,34660,0.7292844777841893,0.21113675706866705,0.059578765147143685,0.06341604154645124,0.9365839584535488,0.2835545297172533,0.7164454702827467
2020-12-10,48000,0.69025,0.23366666666666666,0.07608333333333334,0.085875,0.914125,0.29383333333333334,0.7061666666666666
2020-12-11,54466,0.6607057613924283,0.24806301178716997,0.09123122682040172,0.10825101898432049,0.8917489810156795,0.30308816509382,0.69691183490618
2020-12-12,47082,0.6309842402616711,0.25982328703113716,0.1091924727071917,0.14512977358650864,0.8548702264134913,0.3144301431544964,0.6855698568455035
2020-12-13,53095,0.5799981165834824,0.2803277144740559,0.13967416894246162,0.16289669460401168,0.8371033053959883,0.33871362651850456,0.6612863734814954
2020-12-14,24027,0.7424980230573938,0.19940067424147834,0.0581013027011279,0.06913056145170017,0.9308694385482998,0.2675739792733175,0.7324260207266825
2020-12-15,41738,0.71349849058412,0.2180746561886051,0.0684268532272749,0.07321864967176195,0.926781350328238,0.2968278307537496,0.7031721692462505
2020-12-16,24748,0.754323581703572,0.19084370454178115,0.05483271375464684,0.05745918862130273,0.9425408113786973,0.28333602715370937,0.7166639728462907
2020-12-17,161,0.6273291925465838,0.2236024844720497,0.14906832298136646,0.13043478260869565,0.8695652173913043,0.14285714285714285,0.8571428571428572
2020-12-18,13971,0.6291604036933648,0.2717056760432324,0.09913392026340276,0.06735380430892564,0.9326461956910743,0.23097845537184167,0.7690215446281583
2020-12-19,15362,0.6266762140346309,0.26617627913032155,0.10714750683504752,0.08892071344876969,0.9110792865512303,0.2565421169118604,0.7434578830881395
2020-12-20,14989,0.6696243912202282,0.23490559743812128,0.09547001134165055,0.08065915004336513,0.9193408499566349,0.2573887517512843,0.7426112482487157
2020-12-21,29202,0.6822135470173276,0.23388808985685913,0.0838983631258133,0.06492705979042532,0.9350729402095747,0.2631669063762756,0.7368330936237244
2020-12-22,34618,0.6944653070656883,0.2273961522907158,0.07813854064359582,0.07239008608238488,0.9276099139176152,0.2715350395747877,0.7284649604252122
2020-12-23,37187,0.6969639927931804,0.225724043348482,0.07731196385833759,0.07564471455078388,0.9243552854492161,0.2832172533412214,0.7167827466587786
2020-12-24,29483,0.687650510463657,0.21860054946918564,0.09374894006715734,0.0837431740324933,0.9162568259675067,0.2769731709798867,0.7230268290201133
2020-12-25,10384,0.635593220338983,0.23516949152542374,0.1292372881355932,0.12297765793528505,0.877022342064715,0.27503852080123264,0.7249614791987673
2020-12-26,17890,0.6898826159865847,0.22124091671324764,0.0888764673001677,0.10637227501397428,0.8936277249860257,0.28429290106204586,0.7157070989379541
2020-12-27,21190,0.6636149126946673,0.2315714959886739,0.10481359131665881,0.11156205757432751,0.8884379424256725,0.30910806984426614,0.6908919301557339
2020-12-28,34858,0.6723277296459923,0.23087956853519995,0.09679270181880774,0.09848528314877503,0.901514716851225,0.2968902404039245,0.7031097595960756
2020-12-29,30292,0.7063251023372508,0.21616268321669088,0.07751221444605837,0.07889871913376469,0.9211012808662353,0.2846956292090321,0.7153043707909679
2020-12-30,32649,0.7005727587368679,0.21813838096113203,0.08128886030200005,0.07816472173726607,0.9218352782627339,0.289166590094643,0.710833409905357
2020-12-31,23731,0.7016982006657958,0.2112426783532089,0.08705912098099532,0.08882895790316464,0.9111710420968354,0.2812355147275715,0.7187644852724284
